origin_date,sku,product_name,category,subcategory,recommendation_code,recommendation_title,recommended_action,priority,priority_rank,rationale,triggering_risk,confidence_status,required_follow_up,current_stock,on_order,lead_time_days,safety_stock,reorder_point,avg_weekly_demand,weeks_of_cover,excess_weeks_of_cover,earliest_breach_week,earliest_stockout_week,projected_stockout_date,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,monetary_valuation_blocked
2025-07-29,SKU044,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 97 units (below Reorder Point of 101 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,268.0,105.0,7.0,39.0,101.0,65.6424722202093,5.68229665008206,0.0,4.0,6.0,2025-09-09,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU045,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 6 units (below Reorder Point of 168 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,352.0,159.0,6.0,58.0,168.0,159.6760046804941,3.2002303728884782,0.0,3.0,4.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU046,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 164 units (below Reorder Point of 176 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,125.0,316.0,3.0,126.0,176.0,65.3709856075842,6.74611214594929,0.0,4.0,7.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU048,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 28 units (below Reorder Point of 43 units) in week 2.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,55.0,78.0,5.0,22.0,43.0,58.842419832668874,2.2602741419916823,0.0,2.0,3.0,2025-08-19,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU049,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 281 units (below Reorder Point of 372 units) in week 6.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,1119.0,127.0,5.0,195.0,372.0,155.92054724405534,7.991249530760643,0.0,6.0,8.0,2025-09-23,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU050,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 211 units (below Reorder Point of 249 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,202.0,220.0,7.0,106.0,249.0,40.241763200192125,10.486618041576897,0.0,5.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU001,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,Pause purchase orders for 5 weeks. Total pipeline provides 14.9 weeks of cover (495 units surplus above 8-week horizon).,4 — LOW,4,Projected inventory position at horizon h=8 exceeds required safety stock by 495 units (4.8 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Monitor weekly demand consumption and confirm no automated replenishment POs are released.,1121.0,404.0,4.0,214.0,376.0,102.02984907428281,14.946606447390941,4.849181018052146,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU002,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,Pause purchase orders for 5 weeks. Total pipeline provides 15.3 weeks of cover (285 units surplus above 8-week horizon).,4 — LOW,4,Projected inventory position at horizon h=8 exceeds required safety stock by 285 units (4.4 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Monitor weekly demand consumption and confirm no automated replenishment POs are released.,774.0,228.0,7.0,193.0,363.0,65.44550701728977,15.310447510709725,4.36142917780855,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-29,SKU035,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,Elevated stock: pipeline holds 260 units (1.9 weeks) above 8-week horizon target. Defer upcoming order placements.,4 — LOW,4,Projected inventory position at horizon h=8 exceeds required safety stock by 260 units (1.9 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Review inventory position at next monthly snapshot.,830.0,605.0,10.0,91.0,331.0,135.49514066028553,10.590785713842264,1.9191749124766566,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU010,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 4 units immediately or arrange emergency split-shipment. Physical stock of 38 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -64 units (stockout) in week 1, which is within the supplier lead time of 4 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,38.0,4.0,4.0,14.0,27.0,107.36551870331164,0.39118704503315116,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU012,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 112 units immediately or arrange emergency split-shipment. Physical stock of 55 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -116 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,55.0,112.0,13.0,27.0,82.0,163.74400846357008,1.0198846453496606,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU021,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 8 units immediately or arrange emergency split-shipment. Physical stock of 33 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -19 units (stockout) in week 1, which is within the supplier lead time of 6 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,33.0,8.0,6.0,48.0,86.0,55.92255305509936,0.7331567991826756,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU026,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 90 units immediately or arrange emergency split-shipment. Physical stock of 96 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -36 units (stockout) in week 1, which is within the supplier lead time of 12 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,96.0,90.0,12.0,20.0,97.0,134.12755954890457,1.3867396128398362,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU031,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 33 units immediately or arrange emergency split-shipment. Physical stock of 31 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -62 units (stockout) in week 1, which is within the supplier lead time of 5 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,31.0,33.0,5.0,18.0,49.0,122.69638148199279,0.5216127747776554,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU034,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 83 units immediately or arrange emergency split-shipment. Physical stock of 104 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -12 units (stockout) in week 1, which is within the supplier lead time of 9 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,104.0,83.0,9.0,36.0,89.0,124.3602934449677,1.503695390384004,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU040,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 83 units immediately or arrange emergency split-shipment. Physical stock of 52 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -46 units (stockout) in week 1, which is within the supplier lead time of 14 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,52.0,83.0,14.0,50.0,143.0,99.34439770039367,1.3589090389086433,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU048,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 23 units immediately or arrange emergency split-shipment. Physical stock of 31 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -16 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,MEDIUM_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,31.0,23.0,13.0,15.0,58.0,53.14510264810553,1.0160860984229363,0.0,1.0,1.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU009,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~254 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (62 units) breaches Reorder Point (107 units) in week 1, inside the supplier lead time window of 8 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,129.0,49.0,8.0,30.0,107.0,63.578066775494364,2.799707651202264,0.0,1.0,3.0,2025-09-09,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU014,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~547 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (246 units) breaches Reorder Point (246 units) in week 1, inside the supplier lead time window of 8 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,376.0,384.0,8.0,100.0,246.0,136.8555015199887,5.553302509282001,0.0,1.0,6.0,2025-09-30,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU015,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~193 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 11.7 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (241 units) in week 1 (lead time is 9 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,109.0,481.0,9.0,79.0,241.0,25.965190169801687,22.72272978328455,11.680194778404076,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU016,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~355 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (146 units) breaches Reorder Point (152 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,236.0,119.0,10.0,46.0,152.0,88.81386888132485,3.997123472622944,0.0,1.0,4.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU017,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~353 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (187 units) breaches Reorder Point (231 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,275.0,371.0,13.0,61.0,231.0,88.19726060124444,7.3244905294811975,0.0,1.0,8.0,2025-10-14,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU018,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~640 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (316 units) breaches Reorder Point (324 units) in week 1, inside the supplier lead time window of 11 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,480.0,61.0,11.0,133.0,324.0,160.07929737209884,3.3795750536214815,0.0,1.0,4.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU019,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~421 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (78 units) breaches Reorder Point (154 units) in week 1, inside the supplier lead time window of 11 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,185.0,231.0,11.0,62.0,154.0,105.36296413663166,3.9482564239607303,0.0,1.0,4.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU022,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~325 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (8 units) breaches Reorder Point (211 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,74.0,116.0,13.0,60.0,211.0,64.12774843566962,2.9628359740495234,0.0,1.0,3.0,2025-09-09,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU023,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~372 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (130 units) breaches Reorder Point (151 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,228.0,286.0,13.0,37.0,151.0,92.9560827560489,5.529492904180632,0.0,1.0,6.0,2025-09-30,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU027,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~549 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (120 units) breaches Reorder Point (340 units) in week 1, inside the supplier lead time window of 11 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,263.0,604.0,11.0,127.0,340.0,137.18648216952903,6.319864656406886,0.0,1.0,7.0,2025-10-07,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU038,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~197 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (95 units) breaches Reorder Point (153 units) in week 1, inside the supplier lead time window of 11 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,148.0,73.0,11.0,35.0,153.0,49.19424113652492,4.4923957539394905,0.0,1.0,5.0,2025-09-23,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU039,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~92 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 3.6 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (107 units) in week 1 (lead time is 11 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,127.0,181.0,11.0,41.0,107.0,22.99165099166388,13.396167161360967,3.6129111431278513,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU041,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~301 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (74 units) breaches Reorder Point (271 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,145.0,50.0,10.0,97.0,271.0,70.46340114633085,2.76739409150922,0.0,1.0,3.0,2025-09-09,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU042,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~570 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (37 units) breaches Reorder Point (38 units) in week 1, inside the supplier lead time window of 3 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,116.0,68.0,3.0,19.0,38.0,142.4918797348289,1.2913016541182267,0.0,1.0,2.0,2025-09-02,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU045,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~604 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (83 units) breaches Reorder Point (234 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,234.0,268.0,10.0,73.0,234.0,151.11488121129557,3.3219759429124736,0.0,1.0,4.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU001,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (755 excess units, 8.3 weeks of cover above safety buffer). Suspend all new purchase orders for 9 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 755 units (8.3 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,709.0,1015.0,9.0,238.0,533.0,91.42900454105539,18.856160675202943,8.25304800658444,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU002,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 314 units (below Reorder Point of 373 units) in week 6.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,644.0,76.0,14.0,87.0,373.0,65.20726227319686,11.041714908738816,1.7075076905995437,6.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU003,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 123 units (below Reorder Point of 145 units) in week 6.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,143.0,206.0,4.0,97.0,145.0,36.188801717549865,9.643867258272644,0.0,6.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU004,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 215 units (below Reorder Point of 244 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,167.0,186.0,7.0,116.0,244.0,29.57843809575074,11.934369179916644,0.012593472068681872,5.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU005,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 115 units (below Reorder Point of 186 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,483.0,200.0,6.0,65.0,186.0,109.22510456336516,6.253141187004025,0.0,5.0,7.0,2025-10-07,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU006,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (290 excess units, 6.9 weeks of cover above safety buffer). Suspend all new purchase orders for 7 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 290 units (6.9 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,345.0,403.0,10.0,125.0,301.0,41.68223786254308,17.94529368760633,6.946414394891369,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU007,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 124 units (below Reorder Point of 224 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,478.0,98.0,7.0,89.0,224.0,157.38205025880416,3.6598836973645144,0.0,3.0,4.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU008,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 247 units (below Reorder Point of 257 units) in week 2.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,238.0,222.0,6.0,108.0,257.0,103.69540005306132,4.43606948586549,0.0,2.0,5.0,2025-09-23,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU011,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (246 excess units, 12.2 weeks of cover above safety buffer). Suspend all new purchase orders for 13 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 246 units (12.2 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,145.0,441.0,4.0,178.0,276.0,20.200760160755898,29.008809338691357,12.197259744344835,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-08-19,SKU013,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 87 units (below Reorder Point of 95 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,272.0,91.0,7.0,36.0,95.0,95.21949018080201,3.812244733832732,0.0,3.0,4.0,2025-09-16,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
